,PLAYER,GP,MIN,PIE,Year,overall,yearsAfter
10783,Ed Davis,28,10.8,5.9,2019,13.0,9
10784,Edmond Sumner,31,14.4,5.8,2019,52.0,2
10785,Elfrid Payton,45,27.7,11.1,2019,10.0,5
10786,Elie Okobo,55,13.1,7.9,2019,31.0,1
10787,Emmanuel Mudiay,54,15.7,9.5,2019,7.0,4
10788,Enes Freedom,58,17.0,15.3,2019,3.0,8
10789,Eric Bledsoe,61,27.0,12.5,2019,18.0,9
10790,Eric Gordon,36,28.2,5.6,2019,7.0,11
10792,Eric Paschall,60,27.6,9.6,2019,41.0,0
10793,Ersan Ilyasova,63,15.7,10.5,2019,36.0,14
10794,Evan Fournier,66,31.4,9.7,2019,20.0,7
10795,Evan Turner,19,13.2,6.2,2019,2.0,9
10796,Frank Jackson,59,13.5,5.5,2019,31.0,2
10797,Frank Kaminsky,39,19.9,9.9,2019,9.0,4
10798,Frank Mason III,9,13.1,12.3,2019,34.0,2
10799,Frank Ntilikina,57,20.8,6.3,2019,8.0,2
10801,Furkan Korkmaz,72,21.7,7.8,2019,26.0,3
10806,Gary Harris,56,31.8,6.2,2019,19.0,5
10808,Gary Trent Jr.,61,21.8,6.9,2019,37.0,1
10809,George Hill,59,21.5,11.7,2019,26.0,11
10810,Georges Niang,66,14.0,8.0,2019,50.0,3
10811,Giannis Antetokounmpo,63,30.4,23.9,2019,15.0,6
10812,Glenn Robinson III,62,28.8,8.4,2019,40.0,5
10813,Goga Bitadze,54,8.7,7.2,2019,18.0,0
10814,Goran Dragic,59,28.2,11.4,2019,45.0,11
10815,Gordon Hayward,52,33.5,13.2,2019,9.0,9
10816,Gorgui Dieng,63,17.4,13.1,2019,21.0,6
10817,Grant Williams,69,15.1,3.8,2019,22.0,0
10818,Grayson Allen,38,18.9,8.3,2019,21.0,1
10819,Hamidou Diallo,46,19.5,6.1,2019,45.0,1
10820,Harrison Barnes,72,34.5,9.0,2019,7.0,7
10821,Harry Giles III,46,14.5,10.3,2019,20.0,2
10822,Hassan Whiteside,67,30.0,15.9,2019,33.0,9
10823,Henry Ellenson,5,3.0,4.1,2019,18.0,3
10824,Ian Mahinmi,38,21.3,7.8,2019,28.0,14
10825,Ignas Brazdeikis,9,5.9,1.8,2019,47.0,0
10826,Iman Shumpert,13,18.5,3.9,2019,17.0,8
10827,Isaac Bonga,66,18.9,6.2,2019,39.0,1
10828,Isaiah Hartenstein,23,11.6,11.8,2019,43.0,2
10829,Isaiah Roby,3,3.8,-2.0,2019,45.0,0
10830,Isaiah Thomas,40,23.1,7.0,2019,60.0,8
10832,Ivica Zubac,72,18.4,14.3,2019,32.0,3
10835,JJ Redick,60,26.3,9.8,2019,11.0,13
10836,JR Smith,6,13.2,0.6,2019,18.0,15
10837,Ja Morant,67,31.0,13.0,2019,2.0,0
10840,JaVale McGee,68,16.6,11.3,2019,18.0,11
10841,Jabari Parker,38,24.2,11.3,2019,2.0,5
10842,Jacob Evans,29,14.4,3.3,2019,28.0,1
10843,Jae Crowder,65,28.8,8.9,2019,34.0,7
10844,Jahlil Okafor,30,15.6,10.9,2019,3.0,4
10845,Jake Layman,23,22.0,5.9,2019,47.0,3
10846,Jakob Poeltl,66,17.7,10.7,2019,9.0,3
10847,Jalen Brunson,57,17.9,10.7,2019,33.0,1
10849,Jalen McDaniels,16,18.3,7.5,2019,52.0,0
10850,Jamal Crawford,1,6.0,12.2,2019,8.0,19
10851,Jamal Murray,59,32.3,12.1,2019,7.0,3
10852,James Ennis III,69,18.3,6.8,2019,50.0,6
10853,James Harden,68,36.5,19.0,2019,3.0,10
10854,James Johnson,32,19.4,8.6,2019,16.0,10
10855,Jared Dudley,45,8.1,6.0,2019,22.0,12
10857,Jaren Jackson Jr.,57,28.5,8.9,2019,4.0,1
10858,Jarred Vanderbilt,11,4.2,4.9,2019,41.0,1
10859,Jarrell Brantley,9,10.7,7.4,2019,50.0,0
10860,Jarrett Allen,70,26.5,13.9,2019,22.0,2
10861,Jarrett Culver,63,23.9,5.5,2019,6.0,0
10864,Jaxson Hayes,64,16.9,9.6,2019,8.0,0
10865,Jaylen Brown,57,33.9,11.3,2019,3.0,3
10867,Jaylen Nowell,15,10.1,8.0,2019,43.0,0
10868,Jayson Tatum,66,34.3,14.3,2019,3.0,2
10869,Jeff Green,48,20.0,8.6,2019,5.0,12
10870,Jeff Teague,59,24.8,10.0,2019,19.0,10
10871,Jerami Grant,71,26.6,8.3,2019,39.0,5
10873,Jeremy Lamb,46,28.1,9.5,2019,12.0,7
10875,Jerian Grant,6,13.4,3.2,2019,19.0,4
10876,Jerome Robinson,63,15.5,5.0,2019,13.0,1
10877,Jevon Carter,58,16.3,7.3,2019,32.0,1
10878,Jimmy Butler,58,33.8,15.9,2019,30.0,8
10879,Joakim Noah,5,10.0,9.9,2019,9.0,12
10881,Joe Harris,69,30.8,8.8,2019,33.0,5
10883,Joel Embiid,51,29.5,19.4,2019,3.0,5
10884,John Collins,41,33.2,15.2,2019,19.0,2
10885,John Henson,40,15.0,10.8,2019,14.0,7
10889,Jonah Bolden,7,6.7,0.3,2019,36.0,2
10890,Jonas Valanciunas,70,26.4,16.3,2019,5.0,8
10891,Jonathan Isaac,34,28.8,10.8,2019,6.0,2
10892,Jordan Bell,29,8.8,9.6,2019,38.0,2
10893,Jordan Bone,10,5.3,1.1,2019,57.0,0
10894,Jordan Clarkson,71,24.0,10.5,2019,46.0,5
10896,Jordan McRae,37,21.2,9.3,2019,58.0,5
10897,Jordan Poole,57,22.3,5.1,2019,28.0,0
10899,Josh Hart,65,27.0,9.1,2019,30.0,2
10900,Josh Jackson,22,17.3,9.2,2019,4.0,2
10902,Josh Okogie,62,25.0,7.0,2019,20.0,1
10904,Josh Richardson,55,30.8,7.8,2019,40.0,4
10905,Jrue Holiday,61,34.7,11.5,2019,17.0,10
10907,Juancho Hernangomez,48,17.4,7.2,2019,15.0,3
10908,Julius Randle,64,32.5,13.1,2019,7.0,5
10909,Justin Anderson,10,10.7,2.8,2019,21.0,4
10911,Justin Jackson,65,16.1,6.1,2019,43.0,1
10912,Justin James,36,6.5,7.5,2019,40.0,0
10913,Justin Patton,5,4.8,2.9,2019,16.0,2
10915,Justin Wright-Foreman,4,11.3,6.5,2019,53.0,0
10916,Justise Winslow,11,32.0,7.4,2019,10.0,4
10917,Jusuf Nurkic,8,31.6,12.4,2019,16.0,5
10919,KZ Okpala,5,5.2,10.3,2019,32.0,0
10920,Kadeem Allen,10,11.7,8.7,2019,53.0,2
10921,Karl-Anthony Towns,35,33.9,16.8,2019,1.0,4
10922,Kawhi Leonard,57,32.4,19.1,2019,15.0,8
10923,Keita Bates-Diop,44,16.9,8.6,2019,48.0,1
10925,Keldon Johnson,17,17.7,11.2,2019,29.0,0
10926,Kelly Olynyk,67,19.4,10.2,2019,13.0,6
10927,Kelly Oubre Jr.,56,34.5,9.7,2019,15.0,4
10928,Kemba Walker,56,31.1,13.0,2019,9.0,8
10932,Kentavious Caldwell-Pope,69,25.5,6.5,2019,8.0,6
10933,Kevin Hervey,10,5.2,6.2,2019,57.0,1
10934,Kevin Huerter,56,31.4,7.8,2019,19.0,1
10935,Kevin Knox II,65,17.9,5.6,2019,9.0,1
10936,Kevin Love,56,31.8,14.0,2019,5.0,11
10937,Kevin Porter Jr.,50,23.2,6.9,2019,30.0,0
10938,Kevon Looney,20,13.1,5.6,2019,30.0,4
10940,Khris Middleton,62,29.9,15.4,2019,39.0,7
10941,Khyri Thomas,8,7.7,-1.3,2019,38.0,1
10942,Kostas Antetokounmpo,5,4.0,6.9,2019,60.0,1
10943,Kris Dunn,51,24.9,8.2,2019,5.0,3
10944,Kristaps Porzingis,57,31.8,12.8,2019,4.0,4
10947,Kyle Anderson,67,19.8,9.4,2019,30.0,5
10948,Kyle Guy,3,3.2,3.8,2019,55.0,0
10949,Kyle Korver,58,16.6,7.6,2019,51.0,16
10950,Kyle Kuzma,61,25.0,8.5,2019,27.0,2
10951,Kyle Lowry,58,36.2,12.5,2019,24.0,13
10952,Kyle O'Quinn,29,10.8,12.9,2019,49.0,7
10953,Kyrie Irving,20,32.9,16.4,2019,1.0,8
10954,LaMarcus Aldridge,53,33.1,12.0,2019,2.0,13
10956,Landry Shamet,53,27.4,4.8,2019,26.0,1
10958,Larry Nance Jr.,56,26.3,12.5,2019,27.0,4
10959,Lauri Markkanen,50,29.8,10.3,2019,7.0,2
10960,LeBron James,67,34.6,19.8,2019,1.0,16
10961,Lonnie Walker IV,61,16.2,6.8,2019,18.0,1
10962,Lonzo Ball,63,32.1,10.1,2019,2.0,2
10963,Lou Williams,65,28.7,12.4,2019,45.0,14
10965,Luc Mbah a Moute,3,8.2,3.4,2019,37.0,11
10967,Luka Doncic,61,33.6,19.4,2019,3.0,1
10968,Luka Samanic,3,16.1,6.8,2019,19.0,0
10969,Luke Kennard,28,32.9,9.8,2019,12.0,2
10971,Malcolm Brogdon,54,30.9,13.6,2019,36.0,3
10973,Malik Beasley,55,22.0,8.3,2019,19.0,3
10974,Malik Monk,55,21.3,9.1,2019,11.0,2
10976,Marc Gasol,44,26.4,9.6,2019,48.0,12
10977,Marco Belinelli,57,15.5,7.1,2019,18.0,12
10978,Marcus Morris Sr.,62,31.2,9.2,2019,14.0,8
10979,Marcus Smart,60,32.0,9.0,2019,6.0,5
10980,Marial Shayok,4,7.0,1.5,2019,54.0,0
10981,Mario Hezonja,53,16.4,6.7,2019,5.0,4
10982,Markelle Fultz,72,27.7,9.5,2019,1.0,2
10983,Markieff Morris,58,20.5,8.4,2019,13.0,8
10986,Marquese Chriss,59,20.3,12.7,2019,8.0,3
10987,Marvin Bagley III,13,25.7,9.7,2019,2.0,1
10988,Marvin Williams,58,19.5,7.4,2019,2.0,14
10989,Mason Plumlee,61,17.3,12.0,2019,22.0,6
10990,Matisse Thybulle,65,19.8,4.4,2019,20.0,0
10994,Maurice Harkless,62,23.0,5.9,2019,15.0,7
10997,Melvin Frazier Jr.,19,6.6,5.4,2019,35.0,1
10998,Meyers Leonard,51,20.3,8.5,2019,11.0,7
10999,Mfiondu Kabengele,12,5.4,11.2,2019,27.0,0
11000,Michael Carter-Williams,45,18.5,9.6,2019,11.0,6
11002,Michael Kidd-Gilchrist,25,11.2,4.0,2019,2.0,7
11003,Michael Porter Jr.,55,16.4,12.3,2019,14.0,1
11004,Mikal Bridges,73,28.0,8.2,2019,10.0,1
11005,Mike Conley,47,29.0,9.6,2019,4.0,12
11006,Mike Muscala,47,12.2,8.3,2019,44.0,6
11007,Mike Scott,68,17.8,7.9,2019,43.0,7
11008,Miles Bridges,65,30.7,8.2,2019,12.0,1
11009,Mitchell Robinson,61,23.2,12.9,2019,36.0,1
11010,Miye Oni,10,10.9,5.3,2019,58.0,0
11011,Mo Bamba,62,14.2,11.5,2019,6.0,1
11012,Monte Morris,73,22.4,9.9,2019,51.0,2
11013,Montrezl Harrell,63,27.8,14.5,2019,32.0,4
11014,Moritz Wagner,45,18.6,9.3,2019,25.0,1
11017,Myles Turner,62,29.4,9.6,2019,11.0,4
11018,Nassir Little,48,11.9,5.0,2019,25.0,0
11021,Nemanja Bjelica,72,27.9,10.3,2019,35.0,9
11022,Nerlens Noel,61,18.5,12.5,2019,6.0,6
11023,Nic Claxton,15,12.5,9.2,2019,31.0,0
11024,Nickeil Alexander-Walker,47,12.6,6.9,2019,17.0,0
11025,Nicolas Batum,22,23.0,6.8,2019,25.0,11
11027,Nigel Williams-Goss,10,5.0,4.9,2019,55.0,2
11028,Nikola Jokic,73,32.0,17.9,2019,41.0,5
11029,Nikola Vucevic,62,32.2,15.3,2019,16.0,8
11030,Noah Vonleh,36,10.5,12.3,2019,9.0,5
11031,Norman Powell,52,28.4,10.9,2019,46.0,4
11033,OG Anunoby,69,29.9,8.6,2019,23.0,2
11034,Omari Spellman,49,18.1,9.8,2019,30.0,1
11036,Otto Porter Jr.,14,23.6,9.5,2019,3.0,6
11038,P.J. Tucker,72,34.3,5.7,2019,35.0,13
11039,P.J. Washington,58,30.3,8.3,2019,12.0,0
11040,Pascal Siakam,60,35.2,12.9,2019,27.0,3
11041,Pat Connaughton,67,18.6,9.0,2019,41.0,4
11042,Patrick Beverley,51,26.3,8.8,2019,42.0,10
11043,Patrick McCaw,37,24.5,5.0,2019,38.0,3
11044,Patrick Patterson,59,13.2,8.5,2019,14.0,9
11045,Patty Mills,66,22.5,8.2,2019,55.0,10
11046,Paul George,48,29.6,14.7,2019,10.0,9
11047,Paul Millsap,51,24.3,10.2,2019,47.0,13
11050,Quinndary Weatherspoon,11,7.1,2.1,2019,49.0,0
11051,RJ Barrett,56,30.4,7.2,2019,3.0,0
11052,Rajon Rondo,48,20.5,10.4,2019,21.0,13
11053,Raul Neto,54,12.4,9.4,2019,47.0,6
11055,Reggie Bullock,29,23.6,5.8,2019,25.0,6
11056,Reggie Jackson,31,24.0,9.8,2019,24.0,8
11057,Richaun Holmes,44,28.2,11.5,2019,37.0,4
11058,Ricky Rubio,65,31.0,12.0,2019,5.0,10
11060,Robert Williams III,29,13.4,13.8,2019,27.0,1
11061,Robin Lopez,66,14.5,6.0,2019,15.0,11
11062,Rodions Kurucs,47,14.5,6.7,2019,40.0,1
11063,Rodney Hood,21,29.5,7.4,2019,23.0,5
11065,Romeo Langford,32,11.6,2.4,2019,14.0,0
11066,Rondae Hollis-Jefferson,60,18.7,10.1,2019,23.0,4
11068,Rudy Gay,67,21.8,11.2,2019,8.0,13
11069,Rudy Gobert,68,34.3,15.1,2019,27.0,6
11070,Rui Hachimura,48,30.1,9.1,2019,9.0,0
11071,Russell Westbrook,57,36.0,14.5,2019,4.0,11
11072,Ryan Anderson,2,7.0,11.5,2019,21.0,11
11075,Sekou Doumbouya,38,19.8,3.9,2019,15.0,0
11076,Semi Ojeleye,69,14.6,5.7,2019,37.0,2
11077,Serge Ibaka,55,27.0,12.4,2019,24.0,11
11079,Shabazz Napier,56,24.0,10.2,2019,24.0,5
11080,Shai Gilgeous-Alexander,70,34.7,12.3,2019,11.0,1
11081,Shake Milton,40,20.1,8.4,2019,54.0,1
11084,Sindarius Thornwell,2,17.7,9.4,2019,48.0,2
11085,Skal Labissiere,33,17.2,9.3,2019,28.0,3
11086,Solomon Hill,59,18.4,6.7,2019,23.0,6
11087,Spencer Dinwiddie,64,31.2,12.1,2019,38.0,5
11088,Stanley Johnson,25,6.0,8.5,2019,8.0,4
11090,Stephen Curry,5,27.9,13.3,2019,7.0,10
11091,Sterling Brown,52,14.7,8.2,2019,46.0,2
11092,Steven Adams,63,26.7,13.6,2019,12.0,6
11093,Svi Mykhailiuk,56,22.6,6.9,2019,47.0,1
11094,T.J. Leaf,28,7.9,9.2,2019,18.0,2
11096,T.J. Warren,67,32.9,11.3,2019,14.0,5
11098,Taj Gibson,62,16.5,9.7,2019,26.0,10
11099,Talen Horton-Tucker,6,13.5,6.1,2019,46.0,0
11101,Taurean Prince,64,29.0,7.4,2019,12.0,3
11102,Terance Mann,41,8.8,7.4,2019,48.0,0
11104,Terrance Ferguson,56,22.5,0.7,2019,21.0,2
11105,Terrence Ross,69,27.4,9.5,2019,8.0,7
11106,Terry Rozier,63,34.4,10.3,2019,16.0,4
11107,Thabo Sefolosha,41,10.6,6.4,2019,13.0,13
11108,Thaddeus Young,64,24.9,8.9,2019,12.0,12
11109,Thanasis Antetokounmpo,20,6.4,6.2,2019,51.0,5
11111,Thomas Bryant,46,24.9,13.0,2019,42.0,2
11112,Thon Maker,60,12.9,7.6,2019,10.0,3
11114,Tim Hardaway Jr.,71,29.5,8.9,2019,24.0,6
11115,Timothe Luwawu-Cabarrot,47,18.1,6.9,2019,24.0,3
11116,Tobias Harris,72,34.3,12.6,2019,19.0,8
11117,Tomas Satoransky,65,28.9,9.4,2019,32.0,7
11118,Tony Bradley,58,11.4,12.2,2019,28.0,2
11119,Tony Snell,59,27.8,6.2,2019,20.0,6
11121,Trae Young,60,35.3,16.0,2019,5.0,1
11122,Tremont Waters,11,10.8,3.7,2019,51.0,0
11124,Trevor Ariza,53,28.2,7.7,2019,43.0,15
11125,Trey Burke,33,15.8,10.2,2019,9.0,6
11126,Trey Lyles,63,20.2,8.8,2019,12.0,4
11127,Tristan Thompson,57,30.2,10.8,2019,4.0,8
11128,Troy Brown Jr.,69,25.8,10.0,2019,15.0,1
11130,Ty Jerome,31,10.6,6.6,2019,24.0,0
11132,Tyler Herro,55,27.4,9.9,2019,13.0,0
11134,Tyler Zeller,2,1.9,25.0,2019,17.0,7
11135,Tyrone Wallace,14,11.5,3.2,2019,60.0,3
11136,Tyson Chandler,26,8.4,6.1,2019,2.0,18
11137,Tyus Jones,65,19.0,10.8,2019,24.0,4
11140,Victor Oladipo,19,27.8,8.6,2019,2.0,6
11141,Vince Carter,60,14.6,5.0,2019,5.0,21
11143,Vlatko Cancar,14,3.2,5.2,2019,49.0,2
11144,Wayne Ellington,36,15.5,6.8,2019,28.0,10
11145,Wendell Carter Jr.,43,29.2,10.3,2019,7.0,1
11147,Wes Iwundu,52,18.3,6.7,2019,33.0,2
11149,Will Barton,58,33.0,10.9,2019,40.0,7
11151,Willie Cauley-Stein,54,20.3,11.3,2019,6.0,4
11152,Willy Hernangomez,31,12.1,14.4,2019,35.0,4
11153,Wilson Chandler,35,21.0,6.5,2019,23.0,12
11156,Zach Collins,11,26.4,5.4,2019,10.0,2
11157,Zach LaVine,60,34.8,13.0,2019,13.0,5
11159,Zhaire Smith,7,4.6,-0.8,2019,16.0,1
11160,Zion Williamson,24,27.8,14.1,2019,1.0,0
11162,Aaron Gordon,50,27.7,9.5,2020,4.0,6
11163,Aaron Holiday,66,17.8,5.7,2020,23.0,2
11164,Aaron Nesmith,46,14.5,6.0,2020,14.0,0
11165,Abdel Nader,24,14.8,9.2,2020,58.0,4
11167,Al Horford,28,27.9,13.1,2020,3.0,13
11168,Al-Farouq Aminu,23,18.9,7.5,2020,8.0,10
11169,Alec Burks,49,25.6,11.5,2020,12.0,9
11170,Aleksej Pokusevski,45,24.2,5.8,2020,17.0,0
11171,Alen Smailagic,15,5.6,4.3,2020,39.0,1
11173,Alex Len,64,15.3,9.7,2020,5.0,7
11175,Alize Johnson,18,10.5,17.4,2020,50.0,2
11178,Anderson Varejao,5,7.2,9.0,2020,30.0,16
11179,Andre Drummond,46,27.0,13.9,2020,9.0,8
11180,Andre Iguodala,63,21.3,7.2,2020,9.0,16
11181,Andre Roberson,5,12.6,2.3,2020,26.0,7
11182,Andrew Wiggins,71,33.3,9.9,2020,1.0,6
11183,Anfernee Simons,64,17.3,7.9,2020,24.0,2
11184,Anthony Davis,36,32.3,15.3,2020,1.0,8
11185,Anthony Edwards,72,32.1,9.4,2020,1.0,0
11189,Anzejs Pasecniks,1,6.3,-26.0,2020,25.0,3
11193,Austin Rivers,36,23.5,6.7,2020,10.0,8
11194,Avery Bradley,27,22.3,3.9,2020,19.0,10
11196,Bam Adebayo,64,33.5,16.1,2020,14.0,3
11197,Ben McLemore,53,17.1,5.3,2020,7.0,7
11198,Ben Simmons,58,32.4,12.8,2020,1.0,4
11199,Bismack Biyombo,66,20.4,6.8,2020,7.0,9
11200,Blake Griffin,46,25.8,9.2,2020,1.0,11
11202,Bobby Portis,66,20.8,13.3,2020,22.0,5
11203,Bogdan Bogdanovic,44,29.7,11.0,2020,27.0,6
11204,Bojan Bogdanovic,72,30.8,9.4,2020,31.0,9
11205,Bol Bol,32,5.0,5.7,2020,44.0,1
11207,Bradley Beal,60,35.8,14.5,2020,3.0,8
11208,Brandon Clarke,59,24.0,11.0,2020,21.0,1
11210,Brandon Ingram,61,34.3,12.8,2020,2.0,4
11213,Brook Lopez,70,27.2,8.5,2020,10.0,12
11214,Bruce Brown,65,22.3,9.8,2020,42.0,2
11215,Bruno Caboclo,6,6.1,11.3,2020,20.0,6
11216,Bruno Fernando,33,6.8,6.9,2020,34.0,1
11218,Buddy Hield,71,34.3,8.4,2020,6.0,4
11219,CJ Elleby,30,6.4,4.7,2020,46.0,0
11220,CJ McCollum,47,34.0,12.3,2020,10.0,7
11222,Cam Reddish,26,28.9,5.3,2020,10.0,1
11223,Cameron Johnson,60,24.0,8.1,2020,11.0,1
11225,Cameron Payne,60,18.0,11.7,2020,14.0,5
11227,Caris LeVert,47,31.6,11.6,2020,20.0,4
11228,Carmelo Anthony,69,24.5,8.8,2020,3.0,17
11229,Carsen Edwards,31,8.9,6.4,2020,33.0,1
11230,Cassius Stanley,24,3.9,2.7,2020,54.0,0
11231,Cassius Winston,22,4.5,7.9,2020,53.0,0
11232,Cedi Osman,59,25.6,7.3,2020,31.0,5
11233,Chandler Hutchison,25,13.8,6.1,2020,22.0,2
11236,Chimezie Metu,36,13.6,8.3,2020,49.0,2
11239,Chris Paul,70,31.4,15.0,2020,4.0,15
11242,Chuma Okeke,45,25.2,8.4,2020,16.0,1
11243,Clint Capela,63,30.1,15.8,2020,25.0,6
11244,Coby White,69,31.2,8.8,2020,7.0,1
11245,Cody Martin,52,16.3,7.3,2020,36.0,1
11246,Cody Zeller,48,20.9,11.4,2020,4.0,7
11247,Cole Anthony,47,27.1,9.1,2020,15.0,0
11248,Collin Sexton,60,35.3,11.5,2020,8.0,2
11249,Cory Joseph,63,23.0,7.9,2020,29.0,9
11251,D'Angelo Russell,42,28.5,11.4,2020,2.0,5
11252,D.J. Augustin,57,19.8,7.9,2020,9.0,12
11253,D.J. Wilson,35,12.4,8.7,2020,17.0,3
11256,Damian Jones,39,14.0,8.3,2020,30.0,4
11257,Damian Lillard,67,35.8,15.8,2020,6.0,8
11259,Damyean Dotson,46,19.7,6.9,2020,44.0,3
11260,Daniel Gafford,54,14.7,12.2,2020,38.0,1
11261,Daniel Oturu,30,5.4,7.3,2020,33.0,0
11263,Danilo Gallinari,51,24.0,11.2,2020,6.0,12
11264,Danny Green,69,28.0,7.3,2020,46.0,11
11265,Dante Exum,6,19.4,5.8,2020,5.0,6
11267,Dario Saric,50,17.4,9.4,2020,12.0,6
11268,Darius Bazley,55,31.2,8.6,2020,23.0,1
11269,Darius Garland,54,33.1,10.1,2020,5.0,1
11270,Darius Miller,18,10.9,11.5,2020,46.0,8
11272,Davis Bertans,57,25.7,6.9,2020,42.0,9
11273,De'Aaron Fox,58,35.1,12.4,2020,5.0,3
11274,De'Andre Hunter,23,29.5,10.4,2020,4.0,1
11275,De'Anthony Melton,52,20.1,10.0,2020,46.0,2
11276,DeAndre Jordan,57,21.9,11.2,2020,35.0,12
11277,DeAndre' Bembry,51,19.1,7.9,2020,21.0,4
11278,DeMar DeRozan,61,33.7,13.9,2020,9.0,11
11279,DeMarcus Cousins,41,17.4,13.0,2020,5.0,10
11281,Deandre Ayton,69,30.6,13.0,2020,1.0,2
11282,Deividas Sirvydis,20,6.7,7.0,2020,37.0,1
11283,Dejounte Murray,67,31.9,12.4,2020,29.0,4
11284,Delon Wright,63,27.7,11.5,2020,20.0,5
11285,Deni Avdija,54,23.3,6.0,2020,9.0,0
11286,Dennis Schroder,61,32.1,9.7,2020,17.0,7
11287,Dennis Smith Jr.,23,18.3,9.3,2020,9.0,3
11288,Denzel Valentine,62,16.7,8.5,2020,14.0,4
11289,Derrick Favors,68,15.3,11.1,2020,3.0,10
11291,Derrick Rose,50,25.6,13.3,2020,1.0,12
11292,Derrick White,36,29.5,9.0,2020,29.0,3
11293,Desmond Bane,68,22.3,8.0,2020,30.0,0
11294,Devin Booker,67,33.9,12.5,2020,13.0,5
11296,Devin Vassell,62,17.0,7.1,2020,11.0,0
11299,Devonte' Graham,55,30.2,10.3,2020,34.0,2
11301,Didi Louzada,3,18.8,-1.2,2020,35.0,1
11302,Dillon Brooks,67,29.8,6.6,2020,45.0,3
11303,Domantas Sabonis,62,36.0,15.4,2020,11.0,4
11304,Donovan Mitchell,53,33.4,13.8,2020,13.0,3
11306,Donte DiVincenzo,66,27.5,8.7,2020,17.0,2
11308,Doug McDermott,66,24.5,9.6,2020,11.0,6
11309,Draymond Green,63,31.5,10.7,2020,35.0,8
11312,Dwayne Bacon,72,25.7,6.9,2020,40.0,3
11313,Dwight Howard,69,17.3,13.0,2020,1.0,16
11314,Dwight Powell,58,16.6,9.9,2020,45.0,6
11315,Dylan Windler,31,16.5,8.2,2020,26.0,1
11316,E'Twaun Moore,27,14.4,6.4,2020,55.0,9
11317,Ed Davis,23,13.0,7.9,2020,13.0,10
11318,Edmond Sumner,53,16.2,7.2,2020,52.0,3
11319,Elfrid Payton,63,23.6,7.9,2020,10.0,6
11321,Elijah Hughes,18,3.5,7.1,2020,39.0,0
11322,Enes Freedom,72,24.4,14.1,2020,3.0,9
11323,Eric Bledsoe,71,29.7,7.7,2020,18.0,10
11324,Eric Gordon,27,29.2,9.7,2020,7.0,12
11325,Eric Paschall,40,17.4,9.8,2020,41.0,1
11326,Ersan Ilyasova,17,8.7,6.2,2020,36.0,15
11327,Evan Fournier,42,30.0,9.8,2020,20.0,8
11329,Frank Jackson,40,18.5,9.3,2020,31.0,3
11330,Frank Kaminsky,47,15.2,10.6,2020,9.0,5
11331,Frank Mason III,4,19.8,5.9,2020,34.0,3
11332,Frank Ntilikina,33,9.8,3.6,2020,8.0,3
11335,Furkan Korkmaz,55,19.3,8.9,2020,26.0,4
11341,Gary Harris,39,27.7,5.3,2020,19.0,6
11343,Gary Trent Jr.,58,31.1,7.1,2020,37.0,2
11344,George Hill,30,22.4,8.8,2020,26.0,12
11345,Georges Niang,72,16.0,7.6,2020,50.0,4
11346,Giannis Antetokounmpo,61,33.0,19.6,2020,15.0,7
11347,Glenn Robinson III,23,16.1,5.7,2020,40.0,6
11348,Goga Bitadze,45,12.5,7.8,2020,18.0,1
11349,Goran Dragic,50,26.7,9.7,2020,45.0,12
11350,Gordon Hayward,44,34.0,12.4,2020,9.0,10
11351,Gorgui Dieng,38,14.5,12.0,2020,21.0,7
11352,Grant Riller,7,3.9,21.1,2020,56.0,0
11353,Grant Williams,63,18.1,4.0,2020,22.0,1
11354,Grayson Allen,50,25.2,8.4,2020,21.0,2
11356,Hamidou Diallo,52,23.6,9.9,2020,45.0,2
11357,Harrison Barnes,58,36.2,10.7,2020,7.0,8
11358,Harry Giles III,38,9.2,9.5,2020,20.0,3
11359,Hassan Whiteside,36,15.2,12.3,2020,33.0,10
11360,Henry Ellenson,2,19.2,10.6,2020,18.0,4
11361,Ignas Brazdeikis,13,19.1,6.3,2020,47.0,1
11362,Iman Shumpert,2,5.5,-1.1,2020,17.0,9
11363,Immanuel Quickley,64,19.4,10.3,2020,25.0,0
11364,Isaac Bonga,40,10.8,2.2,2020,39.0,2
11365,Isaac Okoro,67,32.4,4.4,2020,5.0,0
11366,Isaiah Hartenstein,46,12.1,10.8,2020,43.0,3
11367,Isaiah Joe,41,9.3,5.8,2020,49.0,0
11368,Isaiah Roby,61,23.4,8.4,2020,45.0,1
11369,Isaiah Stewart,68,21.4,10.8,2020,16.0,0
11370,Isaiah Thomas,3,16.1,3.3,2020,60.0,9
11372,Ivica Zubac,72,22.3,11.7,2020,32.0,4
11373,JJ Redick,44,16.4,6.7,2020,11.0,14
11374,Ja Morant,63,32.6,11.3,2020,2.0,1
11377,JaVale McGee,46,14.7,11.5,2020,18.0,12
11378,Jabari Parker,13,12.7,11.7,2020,2.0,6
11379,Jaden McDaniels,63,24.0,5.0,2020,28.0,0
11380,Jae Crowder,60,27.5,8.1,2020,34.0,8
11382,Jahlil Okafor,27,12.9,8.9,2020,3.0,5
11383,Jahmi'us Ramsey,13,7.3,6.3,2020,43.0,0
11384,Jake Layman,45,13.9,7.4,2020,47.0,4
11385,Jakob Poeltl,69,26.7,10.0,2020,9.0,4
11386,Jalen Brunson,68,25.0,12.3,2020,33.0,2
11387,Jalen Harris,13,13.2,9.7,2020,59.0,0
